Font_alt_family_name,Font_embedded,Font_encoding,Font_family_name,Font_font_type,Font_italic,Font_monospaced,Font_name,Font_subset,Font_weight,Lang,attributes_LineHeight,attributes_SpaceAfter,attributes_TextAlign,bbox,font_name,font_size,label,level,page,text,x_center,y_center
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 223.17855834960938, 351.03192138671875, 238.87855529785156]",SegoeUI,10.0,Body,Body,17,"through a semipermeable membrane, e.g., grapes in NaCl solution.",203.86241149902344,231.02855682373047
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 241.44857788085938, 558.052978515625, 257.1485595703125]",SegoeUI,10.0,Body,Body,17,"(b) On the other hand, endosmosis is the mechanism of inward flow of water into a cell containing an aqueous",307.37294006347656,249.29856872558594
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 254.04855346679688, 344.7220153808594, 269.74853515625]",SegoeUI,10.0,Body,Body,17,"solution through a semipermeable mebrane, e.g., grapes in water.",200.70745849609375,261.89854431152344
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 272.31854248046875, 466.2450256347656, 288.0185241699219]",SegoeUI,10.0,Body,Body,17,"Therefore, if the solution of density d rises to height h, then osmotic pressure is expressed as",261.4689636230469,280.1685333251953
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[74.50540161132812, 291.6844177246094, 80.1654052734375, 304.6844177246094]",SegoeUI,10.0,Body,Body,17,h,77.33540344238281,298.1844177246094
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[88.19339752197266, 291.6844177246094, 94.0833969116211, 304.6844177246094]",SegoeUI,10.0,Body,Body,17,d,91.13839721679688,298.1844177246094
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[102.19239807128906, 291.6844177246094, 110.14440155029297, 304.6844177246094]",SegoeUI,10.0,Body,Body,17,"g,",106.16839981079102,298.1844177246094
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[119.50540161132812, 291.6844177246094, 306.202392578125, 304.6844177246094]",SegoeUI,10.0,Body,Body,17,where g is the acceleration due to gravity.,212.85389709472656,298.1844177246094
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[58.535400390625, 292.1244201660156, 72.24539947509766, 304.3744201660156]",SymbolMT,10.0,Body,Body,17,π =,65.39039993286133,298.2494201660156
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[81.1924057006836, 292.1244201660156, 86.68240356445312, 304.3744201660156]",SymbolMT,10.0,Body,Body,17,×,83.93740463256836,298.2494201660156
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[95.1924057006836, 292.1244201660156, 100.68240356445312, 304.3744201660156]",SymbolMT,10.0,Body,Body,17,×,97.93740463256836,298.2494201660156
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 308.85369873046875, 558.0448608398438, 324.5536804199219]",SegoeUI,10.0,Body,Body,17,Osmotic pressure may also be defined as the excess pressure which must be applied to a solution in order to,307.36888122558594,316.7036895751953
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 321.4537048339844, 410.7930603027344, 337.1536865234375]",SegoeUI,10.0,Body,Body,17,prevent flow of solvent into the solution through the semipermeable membrane.,233.74298095703125,329.30369567871094
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 339.72369384765625, 440.69403076171875, 355.4236755371094]",SegoeUI,10.0,Body,Body,17,"However, we can define osmotic pressure in several other ways also as listed hereunder.",248.69346618652344,347.5736846923828
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 357.9836730957031, 72.51290893554688, 373.8936767578125]",SegoeUI-Bold,10.0,Body,Body,17,(a) Osmotic pressure is the excess pressure which must be applied to a given solution in order to increase its,64.6029052734375,365.9386749267578
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[79.3729019165039, 370.59368896484375, 351.2949523925781, 386.2936706542969]",SegoeUI,10.0,Body,Body,17,vapour pressure until it becomes equal to that of the solution.,215.33392715454102,378.4436798095703
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 388.8536682128906, 73.3329086303711, 404.763671875]",SegoeUI-Bold,10.0,Body,Body,17,(b) Osmotic pressure is the negative pressure when a solution is separated from the solvent by a semipermeable,65.01290512084961,396.8086700439453
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[79.3729019165039, 401.46368408203125, 129.33291625976562, 417.1636657714844]",SegoeUI,10.0,Body,Body,17,membrane.,104.35290908813477,409.3136749267578
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 419.7236633300781, 71.93290710449219, 435.6336669921875]",SegoeUI-Bold,10.0,Body,Body,17,(c) Osmotic pressure is the hydrostatic pressure produced when a solution is separted from the solvent by a,64.31290435791016,427.6786651611328
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[79.3729019165039, 432.33367919921875, 199.60589599609375, 448.0336608886719]",SegoeUI,10.0,Body,Body,17,semipermeable membrane.,139.48939895629883,440.1836700439453
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 456.263671875, 260.3699035644531, 472.1736755371094]",SegoeUI-Bold,10.0,Body,Body,17,Differences between Osmosis and Diffusion,158.53140258789062,464.2186737060547
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 474.5436706542969, 558.0529174804688, 490.24365234375]",SegoeUI,10.0,Body,Body,17,Let us now proceed to understand the differences between the processes of osmosis and diffusion as listed,307.37290954589844,482.39366149902344
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.692901611328125, 487.1436767578125, 103.40892028808594, 502.8436584472656]",SegoeUI,10.0,Body,Body,17,hereunder.,80.05091094970703,494.99366760253906
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 505.4036560058594, 72.51290893554688, 521.3136596679688]",SegoeUI-Bold,10.0,Body,Body,17,"(a) In the process of diffusion, both the solute as well as the solvent molecules flow in opposite directions while",64.6029052734375,513.3586578369141
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[79.3729019165039, 518.0136108398438, 396.0431213378906, 533.713623046875]",SegoeUI,10.0,Body,Body,17,in the process of osmosis the flow of solvent molecules is unidirectional.,237.70801162719727,525.8636169433594
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 536.273681640625, 73.3329086303711, 552.1836547851562]",SegoeUI-Bold,10.0,Body,Body,17,"(b) For osmosis to take place, a semipermeable membrane is essential while it is not so for diffusion.",65.01290512084961,544.2286682128906
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,13.8,0.0,Left,"[56.692901611328125, 565.3351440429688, 290.7972717285156, 583.6316528320312]",SegoeUI-Bold,11.5,H3,H3,17,6.4.1 Van’t Hoff Theory of Dilute Solutions,173.74508666992188,574.4833984375
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 58.042518615722656, 313.4289245605469, 73.9525146484375]",SegoeUI-Bold,10.0,Body,Body,18,Pressure–Temperature law (Gay-Lussac–van’t Hoff law),185.0609130859375,65.99751663208008
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 76.32247924804688, 558.0202026367188, 92.02247619628906]",SegoeUI,10.0,Body,Body,18,"Concentration remaining same, the osmotic pressure of a dilute solution is directly proportional to its absolute",307.35655212402344,84.17247772216797
TrebuchetMS,False,WinAnsiEncoding,TrebuchetMS,TrueType,False,False,TrebuchetMS-Bold,False,700,en,14.4,0.0,Left,"[74.64399719238281, 158.1654052734375, 200.82398986816406, 172.0854034423828]",TrebuchetMS-Bold,12.0,H3,H3,18,MASTERJEE CONCEPTS,137.73399353027344,165.12540435791016
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,13.8,0.0,Left,"[56.692901611328125, 497.8504943847656, 177.8454132080078, 516.14697265625]",SegoeUI-Bold,11.5,H3,H3,18,6.4.2 Reverse Osmosis,117.26915740966797,506.9987335205078
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 520.7044067382812, 558.0490112304688, 536.4044189453125]",SegoeUI,10.0,Body,Body,18,"Generally, we understand that if a pressure higher than osmotic pressure is applied on a solution, then the solvent",307.37095642089844,528.5544128417969
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 533.3043823242188, 558.0550537109375, 549.00439453125]",SegoeUI,10.0,Body,Body,18,"will flow from the solution into the pure solvent through the semipermeable membrane. However, here as the flow",307.3739776611328,541.1543884277344
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 545.9043579101562, 558.0558471679688, 561.6043701171875]",SegoeUI,10.0,Body,Body,18,"of solvent is in the reverse direction to that observed in the usual osmosis, we call this process as reverse osmosis.",307.37437438964844,553.7543640136719
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 558.50439453125, 428.2919616699219, 574.2044067382812]",SegoeUI,10.0,Body,Body,18,This process is extensively used in the desalination of sea water to obtain pure water.,242.492431640625,566.3544006347656
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,13.8,0.0,Left,"[56.692901611328125, 584.7276000976562, 185.1731719970703, 603.0241088867188]",SegoeUI-Bold,11.5,H3,H3,18,6.4.3 Isotonic Solutions,120.93303680419922,593.8758544921875
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 607.5816040039062, 558.0635986328125, 623.2816162109375]",SegoeUI,10.0,Body,Body,18,"A pair of solutions having the same osmotic pressure are known as isosmotic or isotonic solutions. However, if two",307.3782501220703,615.4316101074219
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 620.1815795898438, 558.0408935546875, 635.881591796875]",SegoeUI,10.0,Body,Body,18,"such solutions are separated by a semipermeable membrane, then there will be transference of solvent from one",307.3668975830078,628.0315856933594
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 632.7815551757812, 558.06298828125, 648.4815673828125]",SegoeUI,10.0,Body,Body,18,"solution to the other. Thus, isosmotic solutions that are separated using a semipermeable membrane are known as",307.37794494628906,640.6315612792969
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 645.381591796875, 380.8840026855469, 661.0816040039062]",SegoeUI,10.0,Body,Body,18,"isotonic solutions. Further, isotonic solutios have the same concentration.",218.7884521484375,653.2315979003906
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 663.6515502929688, 558.0488891601562, 679.3515625]",SegoeUI,10.0,Body,Body,18,"For example, 0.85% NaCl solution is found to be isotonic with blood, while 0.9% NaCl solution isotonic with",307.3708953857422,671.5015563964844
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 676.2515869140625, 558.0439453125, 691.9515991210938]",SegoeUI,10.0,Body,Body,18,"human RBCs. On the contrary, a solution that is having lower or higher osmotic pressure than the other is said",307.36842346191406,684.1015930175781
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 688.8515625, 558.0680541992188, 704.5515747070312]",SegoeUI,10.0,Body,Body,18,"to be hypotonic or hypertonic, respectively with respect to other solution. (i) When placed in water or hypotonic",307.38047790527344,696.7015686035156
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 701.4515991210938, 558.0286254882812, 717.151611328125]",SegoeUI,10.0,Body,Body,18,"solutions, cells swell and burst and this process is known as hemolysis. (ii) When placed in hypertonic solutions,",307.3607635498047,709.3016052246094
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 714.0515747070312, 558.038818359375, 729.7515869140625]",SegoeUI,10.0,Body,Body,18,the fluid from the plant cells comes out and thus the cells contract in size. This process is known as plasmolysis.,307.36585998535156,721.9015808105469
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.692901611328125, 726.6515502929688, 555.3190307617188, 742.3515625]",SegoeUI,10.0,Body,Body,18,"Further, when excess of fertilizers (like urea) is applied, then plasmolysis takes place and hence plants dry up (wilt).",306.00596618652344,734.5015563964844
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-SemiBold,False,700,en,10.8,0.0,Left,"[463.2178955078125, 28.696311950683594, 555.288818359375, 40.44131088256836]",SegoeUI-SemiBold,9.0,Body,Body,19,Chemistry  |  20.19,509.25335693359375,34.56881141662598
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.692901611328125, 58.042518615722656, 120.82991027832031, 73.9525146484375]",SegoeUI-Bold,10.0,Body,Body,19,Illustration 7: Estimate the boiling point of a solution of 25.0 g of urea (NH 2 CONH 2 ) plus 25.0 g of thiourea,88.76140594482422,65.99751663208008
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.695892333984375, 73.05252075195312, 74.29589080810547, 88.75251770019531]",SegoeUI,10.0,Body,Body,19,"(NH 2 CSNH 2 ) in 500 g of chloroform, CHCl 3 . The boiling point of pure chloroform is 61.2°C, K b of chloroform =",65.49589157104492,80.90251922607422
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.697021484375, 88.05252075195312, 91.35701751708984, 103.75251770019531]",SegoeUI,10.0,Body,Body,19,3.63 km –1 .	,74.02701950073242,95.90251922607422
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[501.3437194824219, 88.04251861572266, 555.3037109375, 103.9525146484375]",SegoeUI-Bold,10.0,Body,Body,19,(JEE MAIN),528.3237152099609,95.99751663208008
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.693695068359375, 111.9825210571289, 76.72369384765625, 127.89251708984375]",SegoeUI-Bold,10.0,Body,Body,19,Sol: Molality is given by moles of Solute by mass of solvent in Kg. since here two solute are used we have to first,66.70869445800781,119.93751907348633
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.693695068359375, 124.59249877929688, 558.0607299804688, 140.29249572753906]",SegoeUI,10.0,Body,Body,19,calculate the mole of urea and thiourea used. The sum of the two solute will give us total moles of solute which can,307.37721252441406,132.44249725341797
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.693695068359375, 137.19247436523438, 263.313720703125, 152.89247131347656]",SegoeUI,10.0,Body,Body,19,be used to calculat the molality of the solution.,160.0037078857422,145.04247283935547
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[56.69309997558594, 216.21751403808594, 65.3230972290039, 228.46751403808594]",SymbolMT,10.0,Other,Body,19,\,61.00809860229492,222.34251403808594
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[79.37310028076172, 214.67752075195312, 262.4371643066406, 230.3775177001953]",SegoeUI,10.0,Body,Body,19,Total moles of solute = 0.42 + 0.33 = 0.75,170.90513229370117,222.52751922607422
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[131.6782989501953, 233.5804443359375, 200.52243041992188, 246.47567749023438]",SegoeUI,9.97,Other,Body,19,Moles of solute,166.1003646850586,240.02806091308594
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[249.4615020751953, 233.5804443359375, 284.38653564453125, 246.47567749023438]",SegoeUI,9.96,Other,Body,19,0.75mol,266.9240188598633,240.02806091308594
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.69309997558594, 238.61752319335938, 117.45508575439453, 254.31752014160156]",SegoeUI,10.0,Other,Body,19,"Molality, m =",87.07409286499023,246.46752166748047
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[230.18020629882812, 247.71551513671875, 303.3582458496094, 260.6107482910156]",SegoeUI,9.96,Other,Body,19,(500g / 1000g)kg  = 1.50 m,266.76922607421875,254.1631317138672
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[119.30683135986328, 247.715576171875, 213.08738708496094, 260.6108093261719]",SegoeUI,9.97,Body,Body,19,Mass of solvent in kg  =,166.1971092224121,254.16319274902344
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,7.0,0.0,Left,"[111.60954284667969, 269.7276611328125, 115.02592468261719, 278.8807373046875]",SegoeUI,5.83,Other,Other,19,o =K b .m = 3.63 × 1.50 = 5.44 K = 5.445ºC,113.31773376464844,274.30419921875
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[56.69398498535156, 269.76470947265625, 62.81398391723633, 282.01470947265625]",SymbolMT,10.0,Other,Body,19,D T b = T b – T b,59.753984451293945,275.88970947265625
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,7.0,0.0,Left,"[132.89404296875, 287.9969787597656, 136.3104248046875, 297.1500549316406]",SegoeUI,5.83,Other,Other,19,o = 5.445ºC +61.2ºC = 66.645ºC,134.60223388671875,292.5735168457031
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.693206787109375, 286.49249267578125, 61.93320846557617, 302.1924743652344]",SegoeUI,10.0,Other,Body,19,T b = 5.445ºC + T b,59.31320762634277,294.3424835205078
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.68940734863281, 317.3517761230469, 120.30941009521484, 333.26177978515625]",SegoeUI-Bold,10.0,Body,Body,19,Illustration 8: Consider a vertical tube of cross-section area of 1 cm 2 . The bottom of the tube is closed with a,88.49940872192383,325.30677795410156
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.688995361328125, 329.96112060546875, 558.052001953125, 345.6611022949219]",SegoeUI,10.0,Body,Body,19,semipermeable membrane and 1 g of glucose is placed in the tube. The closed end of the tube is immersed in pure,307.37049865722656,337.8111114501953
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.688995361328125, 342.5611267089844, 558.0471801757812, 358.2611083984375]",SegoeUI,10.0,Body,Body,19,water. What will be the height of the liquid level in the tube at equilibrium? The density of solution may be taken,307.3680877685547,350.41111755371094
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.688995361328125, 355.1611328125, 99.90899658203125, 370.8611145019531]",SegoeUI,10.0,Body,Body,19,as 1 g/cm 2 . What is the osmotic pressure at equilibrium at 25ºC? Assume negligible depth of immersion of tube.,78.29899597167969,363.01112365722656
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.692901611328125, 367.7611083984375, 59.43290328979492, 383.4610900878906]",SegoeUI,10.0,Body,Body,19,,58.06290245056152,375.61109924316406
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[472.90289306640625, 367.7611083984375, 475.64288330078125, 383.4610900878906]",SegoeUI,10.0,Body,Body,19,(JEE ADVANCED),474.27288818359375,375.61109924316406
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI-Bold,False,700,en,12.0,0.0,Left,"[56.694000244140625, 388.8511047363281, 73.96399688720703, 404.7611083984375]",SegoeUI-Bold,10.0,Body,Body,19,"Sol: Since here we have to calculate the osmotic pressure, we can use the following relation p V = nRT",65.32899856567383,396.8061065673828
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[56.694000244140625, 407.131103515625, 558.0608520507812, 422.8310852050781]",SegoeUI,10.0,Body,Body,19,Volume term is not provided instead cross section area of the tube is given so from this we can calculate the,307.37742614746094,414.98109436035156
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.694000244140625, 419.7311096191406, 114.72500610351562, 435.43109130859375]",SegoeUI,10.0,Body,Body,19,volume term.,85.70950317382812,427.5811004638672
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.694000244140625, 438.0010986328125, 186.4230194091797, 453.7010803222656]",SegoeUI,10.0,Body,Body,19,Let height of the tube = h cm,121.55850982666016,445.85108947753906
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[56.694000244140625, 456.2710876464844, 120.60398864746094, 471.9710693359375]",SegoeUI,10.0,Other,Body,19,V = (h × 1) cm 3,88.64899444580078,464.12107849121094
SegoeUISymbol,False,WinAnsiEncoding,SegoeUISymbol,TrueType,False,False,SegoeUISymbol,False,400,en,12.0,0.0,Left,"[147.4019012451172, 452.8729248046875, 154.36190795898438, 475.7529296875]",SegoeUISymbol,10.0,Other,Body,19,∵ cross-sectional area = 1 cm 2,150.88190460205078,464.31292724609375
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[121.46630096435547, 475.3038024902344, 125.30630493164062, 487.455078125]",SymbolMT,9.96,Other,Body,19,,123.38630294799805,481.3794403076172
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[150.34129333496094, 475.3038024902344, 154.18128967285156, 487.455078125]",SymbolMT,9.96,Other,Body,19,,152.26129150390625,481.3794403076172
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[128.4351043701172, 475.1773376464844, 147.04510498046875, 488.07257080078125]",SegoeUI,9.96,Other,Body,19,h 1,137.74010467529297,481.6249542236328
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[135.1226043701172, 475.6138000488281, 140.61260986328125, 487.76507568359375]",SymbolMT,9.96,Other,Body,19,×,137.86760711669922,481.68943786621094
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[56.692901611328125, 481.75152587890625, 62.18290328979492, 494.00152587890625]",SymbolMT,10.0,Other,Body,19,p V = nRT; π ×,59.43790245056152,487.87652587890625
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[155.9351043701172, 480.2115173339844, 168.25511169433594, 495.9114990234375]",SegoeUI,10.0,Other,Body,19,= 1,162.09510803222656,488.06150817871094
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Center,"[315.6509094238281, 480.2115173339844, 335.48089599609375, 495.9114990234375]",SegoeUI,10.0,Other,Body,19,atm,325.56590270996094,488.06150817871094
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[121.46630096435547, 484.231201171875, 125.30630493164062, 496.3824768066406]",SymbolMT,9.96,Other,Body,19,,123.38630294799805,490.3068389892578
SymbolMT,False,WinAnsiEncoding,SymbolMT,TrueType,False,False,SymbolMT,False,400,en,12.0,0.0,Left,"[150.34129333496094, 484.231201171875, 154.18128967285156, 496.3824768066406]",SymbolMT,9.96,Other,Body,19,,152.26129150390625,490.3068389892578
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.1,0.0,Center,"[295.73590087890625, 488.9612731933594, 301.35430908203125, 502.1934509277344]",SegoeUI,10.05,Other,Body,19,h,298.54510498046875,495.5773620605469
SegoeUI,False,WinAnsiEncoding,SegoeUI,TrueType,False,False,SegoeUI,False,400,en,12.0,0.0,Left,"[126.68509674072266, 489.3123474121094, 148.48509216308594, 502.20758056640625]",SegoeUI,9.96,Other,Body,19,1000,137.5850944519043,495.7599639892578
